,Prolongation,Block,Interjection,FileName,NoStutter,Repetition,KFold1,KFold2,KFold3,KFold4,KFold5
300,0.0,0.0,1.0,FluencyBank_219_54.wav,1.0,0.0,0,1,1,1,1
301,0.0,1.0,0.0,FluencyBank_118_94.wav,0.0,0.0,1,1,0,1,1
302,1.0,0.0,0.0,FluencyBank_081_125.wav,0.0,1.0,0,1,1,1,1
303,1.0,0.0,0.0,FluencyBank_193_102.wav,0.0,0.0,1,0,1,1,1
304,0.0,0.0,0.0,FluencyBank_193_61.wav,0.0,1.0,1,0,1,1,1
305,0.0,0.0,0.0,FluencyBank_118_75.wav,1.0,0.0,0,1,1,1,1
306,0.0,0.0,1.0,FluencyBank_081_22.wav,1.0,0.0,1,1,1,1,0
307,0.0,0.0,1.0,FluencyBank_016_76.wav,1.0,0.0,1,1,1,0,1
308,0.0,0.0,0.0,FluencyBank_109_74.wav,0.0,1.0,0,1,1,1,1
309,0.0,0.0,0.0,FluencyBank_019_22.wav,1.0,0.0,1,1,0,1,1
310,0.0,0.0,0.0,FluencyBank_017_33.wav,1.0,0.0,1,1,1,0,1
311,0.0,0.0,0.0,FluencyBank_024_181.wav,1.0,0.0,1,0,1,1,1
312,0.0,0.0,0.0,FluencyBank_081_17.wav,0.0,1.0,1,1,1,0,1
313,0.0,0.0,1.0,FluencyBank_046_35.wav,1.0,0.0,1,0,1,1,1
314,0.0,0.0,1.0,FluencyBank_087_37.wav,0.0,1.0,1,1,1,1,0
315,0.0,0.0,0.0,FluencyBank_099_112.wav,0.0,1.0,1,1,1,0,1
316,0.0,0.0,0.0,FluencyBank_121_31.wav,1.0,0.0,1,0,1,1,1
317,0.0,1.0,0.0,HeStutters_12_123.wav,0.0,0.0,1,0,1,1,1
318,0.0,1.0,0.0,StutterTalk_20_20.wav,0.0,0.0,1,1,0,1,1
319,0.0,0.0,0.0,FluencyBank_111_41.wav,1.0,0.0,1,1,1,1,0
320,0.0,0.0,0.0,FluencyBank_046_24.wav,1.0,0.0,1,1,1,1,0
321,0.0,0.0,0.0,FluencyBank_118_95.wav,0.0,0.0,1,1,0,1,1
322,0.0,0.0,1.0,FluencyBank_111_26.wav,1.0,0.0,1,0,1,1,1
323,1.0,0.0,0.0,FluencyBank_096_48.wav,0.0,1.0,1,1,0,1,1
324,0.0,1.0,0.0,FluencyBank_121_0.wav,0.0,0.0,1,1,1,1,0
325,0.0,0.0,0.0,FluencyBank_099_115.wav,0.0,1.0,1,1,0,1,1
326,0.0,0.0,0.0,FluencyBank_230_144.wav,0.0,1.0,1,1,1,0,1
327,0.0,0.0,0.0,FluencyBank_985_173.wav,0.0,1.0,1,0,1,1,1
328,0.0,0.0,0.0,FluencyBank_081_120.wav,1.0,0.0,0,1,1,1,1
329,0.0,0.0,1.0,FluencyBank_193_5.wav,0.0,0.0,0,1,1,1,1
330,0.0,0.0,1.0,FluencyBank_121_50.wav,1.0,0.0,0,1,1,1,1
331,1.0,0.0,0.0,WomenWhoStutter_51_4.wav,0.0,0.0,1,1,0,1,1
332,0.0,0.0,0.0,FluencyBank_219_59.wav,1.0,0.0,0,1,1,1,1
333,0.0,0.0,0.0,FluencyBank_016_27.wav,0.0,1.0,1,1,1,0,1
334,0.0,0.0,0.0,FluencyBank_024_4.wav,1.0,0.0,1,0,1,1,1
335,0.0,1.0,1.0,HeStutters_15_35.wav,0.0,0.0,0,1,1,1,1
336,0.0,0.0,0.0,FluencyBank_118_97.wav,0.0,0.0,0,1,1,1,1
337,0.0,0.0,0.0,FluencyBank_076_86.wav,1.0,0.0,1,1,0,1,1
338,0.0,0.0,0.0,FluencyBank_063_93.wav,1.0,0.0,0,1,1,1,1
339,0.0,0.0,1.0,FluencyBank_081_38.wav,1.0,0.0,0,1,1,1,1
340,1.0,0.0,0.0,WomenWhoStutter_37_37.wav,0.0,0.0,1,1,1,1,0
341,0.0,0.0,0.0,FluencyBank_010_91.wav,1.0,0.0,1,1,1,1,0
342,1.0,0.0,0.0,WomenWhoStutter_30_80.wav,0.0,0.0,1,1,1,1,0
343,0.0,0.0,0.0,FluencyBank_063_72.wav,1.0,0.0,1,1,1,0,1
344,0.0,1.0,0.0,FluencyBank_985_151.wav,0.0,1.0,1,1,0,1,1
345,1.0,0.0,1.0,StutteringIsCool_15_15.wav,0.0,0.0,0,1,1,1,1
346,1.0,0.0,0.0,FluencyBank_193_39.wav,0.0,1.0,1,1,0,1,1
347,0.0,0.0,1.0,FluencyBank_099_99.wav,1.0,0.0,1,1,0,1,1
348,0.0,1.0,0.0,FluencyBank_081_155.wav,0.0,0.0,1,1,1,0,1
349,0.0,1.0,0.0,FluencyBank_098_109.wav,0.0,0.0,0,1,1,1,1
350,1.0,0.0,0.0,MyStutteringLife_35_46.wav,0.0,0.0,0,1,1,1,1
351,0.0,0.0,0.0,FluencyBank_099_63.wav,0.0,0.0,1,1,0,1,1
352,0.0,1.0,0.0,WomenWhoStutter_98_24.wav,0.0,0.0,1,1,1,1,0
353,0.0,1.0,0.0,StutteringIsCool_12_34.wav,0.0,1.0,1,1,1,1,0
354,0.0,0.0,0.0,FluencyBank_063_33.wav,1.0,0.0,1,1,1,1,0
355,1.0,1.0,0.0,FluencyBank_019_68.wav,0.0,0.0,1,1,0,1,1
356,0.0,0.0,0.0,FluencyBank_076_87.wav,1.0,0.0,1,1,1,1,0
357,0.0,0.0,0.0,FluencyBank_118_27.wav,0.0,1.0,1,0,1,1,1
358,0.0,0.0,0.0,FluencyBank_081_30.wav,1.0,0.0,0,1,1,1,1
359,0.0,1.0,0.0,WomenWhoStutter_99_165.wav,0.0,0.0,1,1,1,0,1
360,1.0,0.0,1.0,MyStutteringLife_35_205.wav,0.0,0.0,1,0,1,1,1
361,1.0,0.0,0.0,StutteringIsCool_48_3.wav,0.0,0.0,1,0,1,1,1
362,0.0,0.0,0.0,FluencyBank_031_70.wav,1.0,0.0,0,1,1,1,1
363,0.0,0.0,0.0,FluencyBank_193_52.wav,0.0,1.0,1,1,1,0,1
364,0.0,0.0,1.0,FluencyBank_089_43.wav,0.0,0.0,1,1,0,1,1
365,1.0,0.0,0.0,StutteringIsCool_48_14.wav,1.0,0.0,1,1,0,1,1
366,0.0,0.0,0.0,FluencyBank_193_64.wav,0.0,1.0,1,1,0,1,1
367,1.0,0.0,0.0,FluencyBank_071_82.wav,0.0,0.0,1,1,1,1,0
368,0.0,0.0,0.0,FluencyBank_017_36.wav,1.0,0.0,1,1,1,0,1
369,0.0,0.0,0.0,FluencyBank_178_104.wav,1.0,0.0,1,1,1,0,1
370,0.0,0.0,0.0,FluencyBank_081_135.wav,0.0,1.0,0,1,1,1,1
371,0.0,1.0,0.0,FluencyBank_147_27.wav,0.0,0.0,1,1,1,0,1
372,0.0,0.0,0.0,FluencyBank_087_47.wav,0.0,1.0,1,1,1,0,1
373,0.0,0.0,1.0,FluencyBank_081_77.wav,0.0,1.0,1,0,1,1,1
374,1.0,0.0,0.0,FluencyBank_109_0.wav,0.0,0.0,1,1,1,1,0
375,1.0,0.0,1.0,StutteringIsCool_76_33.wav,0.0,0.0,1,0,1,1,1
376,0.0,0.0,0.0,FluencyBank_098_44.wav,1.0,0.0,0,1,1,1,1
377,0.0,0.0,0.0,FluencyBank_024_161.wav,0.0,1.0,1,1,1,1,0
378,0.0,1.0,0.0,FluencyBank_230_107.wav,0.0,0.0,1,1,0,1,1
379,0.0,0.0,0.0,FluencyBank_118_99.wav,0.0,0.0,1,0,1,1,1
380,0.0,0.0,1.0,FluencyBank_193_43.wav,0.0,1.0,1,1,1,1,0
381,0.0,1.0,0.0,WomenWhoStutter_107_39.wav,0.0,0.0,1,0,1,1,1
382,0.0,0.0,1.0,FluencyBank_099_20.wav,0.0,0.0,1,0,1,1,1
383,0.0,0.0,1.0,FluencyBank_099_170.wav,1.0,0.0,0,1,1,1,1
384,0.0,0.0,0.0,FluencyBank_093_38.wav,1.0,0.0,1,1,1,0,1
385,0.0,0.0,1.0,FluencyBank_098_22.wav,0.0,0.0,1,0,1,1,1
386,0.0,0.0,0.0,FluencyBank_107_0.wav,1.0,0.0,1,0,1,1,1
387,1.0,0.0,0.0,WomenWhoStutter_53_24.wav,0.0,0.0,1,0,1,1,1
388,0.0,1.0,0.0,FluencyBank_121_123.wav,0.0,0.0,1,1,1,1,0
389,1.0,0.0,0.0,HeStutters_6_83.wav,0.0,0.0,1,1,0,1,1
390,1.0,0.0,0.0,HeStutters_1_191.wav,0.0,0.0,1,1,1,0,1
391,0.0,0.0,0.0,FluencyBank_111_31.wav,1.0,0.0,1,1,0,1,1
392,0.0,0.0,1.0,FluencyBank_179_32.wav,0.0,1.0,1,1,0,1,1
393,0.0,0.0,1.0,FluencyBank_179_25.wav,0.0,1.0,1,1,1,0,1
394,0.0,0.0,0.0,FluencyBank_121_142.wav,1.0,0.0,1,1,0,1,1
395,1.0,0.0,1.0,HeStutters_6_88.wav,0.0,0.0,1,0,1,1,1
396,0.0,0.0,0.0,FluencyBank_193_82.wav,0.0,0.0,0,1,1,1,1
397,0.0,0.0,0.0,FluencyBank_218_48.wav,0.0,0.0,1,1,1,1,0
398,0.0,1.0,0.0,WomenWhoStutter_68_12.wav,0.0,0.0,1,1,0,1,1
399,0.0,0.0,1.0,FluencyBank_230_6.wav,1.0,0.0,1,0,1,1,1
400,0.0,1.0,1.0,WomenWhoStutter_56_64.wav,0.0,0.0,0,1,1,1,1
401,0.0,1.0,1.0,FluencyBank_063_118.wav,0.0,0.0,1,1,0,1,1
402,0.0,0.0,1.0,FluencyBank_024_113.wav,1.0,0.0,0,1,1,1,1
403,0.0,1.0,0.0,FluencyBank_230_122.wav,0.0,0.0,0,1,1,1,1
404,0.0,0.0,0.0,FluencyBank_985_148.wav,0.0,1.0,1,0,1,1,1
405,0.0,0.0,0.0,FluencyBank_230_90.wav,0.0,1.0,1,1,0,1,1
406,0.0,0.0,1.0,FluencyBank_024_192.wav,1.0,0.0,1,0,1,1,1
407,0.0,0.0,0.0,FluencyBank_179_82.wav,1.0,0.0,0,1,1,1,1
408,0.0,0.0,0.0,FluencyBank_179_44.wav,1.0,0.0,0,1,1,1,1
409,0.0,0.0,1.0,FluencyBank_219_112.wav,1.0,0.0,1,0,1,1,1
410,0.0,0.0,0.0,FluencyBank_178_35.wav,1.0,0.0,1,0,1,1,1
411,0.0,0.0,0.0,FluencyBank_063_112.wav,0.0,0.0,1,1,0,1,1
412,1.0,0.0,0.0,StutteringIsCool_80_43.wav,0.0,0.0,1,0,1,1,1
413,0.0,1.0,1.0,FluencyBank_099_66.wav,0.0,0.0,0,1,1,1,1
414,0.0,1.0,0.0,HeStutters_23_39.wav,0.0,0.0,1,1,1,0,1
415,0.0,0.0,0.0,FluencyBank_081_131.wav,0.0,0.0,1,0,1,1,1
416,0.0,0.0,0.0,FluencyBank_230_169.wav,0.0,1.0,1,1,0,1,1
417,0.0,0.0,1.0,FluencyBank_089_5.wav,0.0,1.0,1,1,1,0,1
418,0.0,0.0,0.0,FluencyBank_985_161.wav,1.0,0.0,0,1,1,1,1
419,0.0,0.0,0.0,FluencyBank_230_152.wav,0.0,1.0,1,0,1,1,1
420,0.0,0.0,0.0,FluencyBank_046_117.wav,1.0,0.0,1,1,1,0,1
421,0.0,0.0,0.0,FluencyBank_089_75.wav,1.0,0.0,1,1,1,0,1
422,0.0,1.0,0.0,FluencyBank_099_64.wav,0.0,0.0,1,1,1,0,1
423,0.0,0.0,0.0,FluencyBank_024_109.wav,1.0,0.0,1,1,1,1,0
424,0.0,0.0,1.0,FluencyBank_173_22.wav,0.0,0.0,1,1,0,1,1
425,1.0,0.0,0.0,StutterTalk_46_39.wav,0.0,0.0,1,1,1,0,1
426,0.0,0.0,0.0,FluencyBank_024_103.wav,0.0,1.0,1,1,1,1,0
427,0.0,0.0,1.0,FluencyBank_087_114.wav,0.0,1.0,1,1,1,0,1
428,0.0,0.0,1.0,FluencyBank_121_63.wav,0.0,1.0,1,1,1,0,1
429,0.0,0.0,0.0,FluencyBank_024_158.wav,0.0,0.0,0,1,1,1,1
430,1.0,0.0,0.0,FluencyBank_081_154.wav,0.0,0.0,0,1,1,1,1
431,0.0,0.0,0.0,FluencyBank_109_51.wav,1.0,0.0,1,1,1,1,0
432,0.0,0.0,0.0,FluencyBank_046_50.wav,1.0,0.0,0,1,1,1,1
433,1.0,0.0,0.0,HeStutters_18_24.wav,0.0,0.0,1,1,1,1,0
434,1.0,0.0,0.0,WomenWhoStutter_87_101.wav,0.0,0.0,1,1,1,1,0
435,0.0,1.0,0.0,FluencyBank_097_166.wav,0.0,0.0,1,1,1,1,0
436,0.0,0.0,1.0,FluencyBank_046_58.wav,0.0,1.0,1,1,1,0,1
437,0.0,0.0,1.0,FluencyBank_219_37.wav,1.0,0.0,1,1,1,1,0
438,0.0,0.0,1.0,FluencyBank_096_64.wav,1.0,0.0,0,1,1,1,1
439,1.0,0.0,0.0,WomenWhoStutter_41_4.wav,0.0,0.0,0,1,1,1,1
440,0.0,1.0,0.0,FluencyBank_219_10.wav,0.0,0.0,1,1,0,1,1
441,0.0,0.0,0.0,FluencyBank_024_11.wav,0.0,1.0,1,1,1,0,1
442,0.0,0.0,0.0,FluencyBank_097_185.wav,1.0,0.0,1,1,1,0,1
443,0.0,1.0,1.0,WomenWhoStutter_97_113.wav,0.0,1.0,1,1,1,1,0
444,0.0,0.0,1.0,FluencyBank_147_56.wav,0.0,1.0,0,1,1,1,1
445,0.0,0.0,1.0,FluencyBank_121_141.wav,1.0,0.0,0,1,1,1,1
446,1.0,0.0,0.0,HeStutters_1_11.wav,0.0,0.0,0,1,1,1,1
447,0.0,0.0,0.0,FluencyBank_107_2.wav,1.0,0.0,1,1,1,0,1
448,0.0,0.0,0.0,FluencyBank_121_78.wav,0.0,1.0,1,1,1,1,0
449,0.0,0.0,0.0,FluencyBank_071_52.wav,0.0,1.0,1,0,1,1,1
450,1.0,0.0,0.0,FluencyBank_076_40.wav,0.0,1.0,1,0,1,1,1
451,0.0,0.0,0.0,FluencyBank_098_58.wav,1.0,0.0,1,1,1,0,1
452,0.0,0.0,0.0,FluencyBank_019_69.wav,0.0,0.0,1,1,0,1,1
453,0.0,0.0,1.0,FluencyBank_132_53.wav,0.0,1.0,0,1,1,1,1
454,1.0,0.0,1.0,HeStutters_15_83.wav,0.0,0.0,1,1,0,1,1
455,0.0,0.0,0.0,FluencyBank_063_107.wav,1.0,0.0,0,1,1,1,1
456,0.0,0.0,0.0,FluencyBank_178_51.wav,1.0,0.0,1,1,0,1,1
457,0.0,0.0,1.0,FluencyBank_081_10.wav,1.0,0.0,1,1,1,0,1
458,0.0,0.0,1.0,FluencyBank_016_36.wav,0.0,1.0,0,1,1,1,1
459,0.0,0.0,0.0,FluencyBank_107_72.wav,1.0,0.0,0,1,1,1,1
460,0.0,0.0,1.0,FluencyBank_111_91.wav,0.0,0.0,0,1,1,1,1
461,0.0,0.0,0.0,FluencyBank_096_44.wav,1.0,0.0,0,1,1,1,1
462,0.0,0.0,0.0,FluencyBank_016_47.wav,1.0,0.0,1,1,1,0,1
463,0.0,0.0,0.0,FluencyBank_109_41.wav,1.0,0.0,0,1,1,1,1
464,0.0,0.0,0.0,FluencyBank_109_83.wav,0.0,1.0,1,1,1,1,0
465,0.0,0.0,1.0,FluencyBank_230_22.wav,1.0,0.0,0,1,1,1,1
466,0.0,0.0,0.0,FluencyBank_985_180.wav,0.0,1.0,1,1,1,1,0
467,0.0,0.0,0.0,FluencyBank_179_31.wav,0.0,0.0,1,1,0,1,1
468,0.0,0.0,0.0,FluencyBank_017_8.wav,1.0,0.0,1,1,1,1,0
469,0.0,0.0,1.0,FluencyBank_089_101.wav,0.0,1.0,0,1,1,1,1
470,1.0,0.0,0.0,FluencyBank_093_53.wav,0.0,0.0,1,0,1,1,1
471,0.0,0.0,0.0,FluencyBank_063_17.wav,1.0,0.0,1,1,1,1,0
472,0.0,0.0,0.0,FluencyBank_107_48.wav,1.0,0.0,1,1,0,1,1
473,1.0,0.0,1.0,FluencyBank_118_103.wav,0.0,0.0,1,0,1,1,1
474,0.0,0.0,1.0,FluencyBank_076_17.wav,0.0,1.0,1,1,1,0,1
475,0.0,0.0,0.0,FluencyBank_118_71.wav,1.0,0.0,1,1,1,1,0
476,0.0,0.0,1.0,FluencyBank_024_182.wav,1.0,0.0,1,1,1,1,0
477,0.0,1.0,0.0,FluencyBank_118_30.wav,0.0,0.0,1,0,1,1,1
478,1.0,0.0,0.0,WomenWhoStutter_50_90.wav,0.0,0.0,1,0,1,1,1
479,1.0,0.0,1.0,FluencyBank_096_14.wav,0.0,0.0,1,1,0,1,1
480,0.0,1.0,0.0,FluencyBank_097_28.wav,0.0,1.0,1,1,1,1,0
481,0.0,0.0,0.0,FluencyBank_230_147.wav,1.0,0.0,1,0,1,1,1
482,0.0,0.0,0.0,FluencyBank_179_77.wav,1.0,0.0,1,1,1,1,0
483,0.0,1.0,0.0,FluencyBank_121_126.wav,0.0,0.0,1,1,1,1,0
484,0.0,0.0,1.0,FluencyBank_024_128.wav,1.0,0.0,1,1,1,0,1
485,0.0,0.0,0.0,FluencyBank_178_116.wav,1.0,0.0,1,1,1,1,0
486,0.0,0.0,1.0,FluencyBank_193_3.wav,1.0,0.0,0,1,1,1,1
487,0.0,0.0,0.0,FluencyBank_097_92.wav,0.0,1.0,1,1,1,1,0
488,0.0,0.0,0.0,FluencyBank_010_98.wav,1.0,0.0,1,0,1,1,1
489,0.0,0.0,0.0,FluencyBank_179_15.wav,1.0,0.0,1,0,1,1,1
490,0.0,0.0,0.0,FluencyBank_985_168.wav,1.0,0.0,1,1,1,1,0
491,0.0,0.0,0.0,FluencyBank_097_62.wav,0.0,1.0,0,1,1,1,1
492,0.0,1.0,1.0,FluencyBank_071_64.wav,0.0,1.0,1,1,0,1,1
493,1.0,1.0,0.0,WomenWhoStutter_56_132.wav,0.0,0.0,1,0,1,1,1
494,0.0,0.0,1.0,FluencyBank_024_165.wav,0.0,1.0,1,1,1,0,1
495,0.0,0.0,0.0,FluencyBank_099_14.wav,1.0,0.0,1,1,1,1,0
496,0.0,0.0,0.0,FluencyBank_093_34.wav,1.0,0.0,1,1,0,1,1
497,0.0,0.0,0.0,FluencyBank_109_78.wav,1.0,0.0,1,1,1,0,1
498,0.0,0.0,0.0,FluencyBank_121_51.wav,1.0,0.0,1,1,1,1,0
499,0.0,0.0,0.0,FluencyBank_985_107.wav,0.0,0.0,1,1,1,0,1
500,0.0,0.0,0.0,FluencyBank_098_119.wav,0.0,1.0,1,1,0,1,1
501,0.0,1.0,0.0,FluencyBank_173_41.wav,0.0,1.0,1,1,1,0,1
502,0.0,1.0,0.0,WomenWhoStutter_18_29.wav,0.0,1.0,1,1,1,1,0
503,1.0,0.0,0.0,FluencyBank_173_4.wav,0.0,1.0,1,1,0,1,1
504,0.0,1.0,0.0,FluencyBank_985_77.wav,0.0,1.0,1,0,1,1,1
505,0.0,0.0,0.0,FluencyBank_109_17.wav,1.0,0.0,1,1,1,0,1
506,1.0,0.0,0.0,FluencyBank_071_60.wav,0.0,0.0,0,1,1,1,1
507,0.0,0.0,1.0,FluencyBank_230_126.wav,0.0,1.0,0,1,1,1,1
508,0.0,0.0,0.0,FluencyBank_121_20.wav,1.0,0.0,1,1,1,1,0
509,0.0,0.0,0.0,FluencyBank_219_124.wav,1.0,0.0,1,0,1,1,1
510,1.0,1.0,0.0,FluencyBank_097_22.wav,0.0,0.0,1,1,1,0,1
511,0.0,0.0,0.0,FluencyBank_099_147.wav,1.0,0.0,1,0,1,1,1
512,0.0,0.0,0.0,FluencyBank_147_64.wav,1.0,0.0,1,1,1,0,1
513,0.0,1.0,0.0,FluencyBank_081_3.wav,0.0,0.0,1,0,1,1,1
514,0.0,0.0,1.0,FluencyBank_016_52.wav,1.0,0.0,1,0,1,1,1
515,0.0,1.0,0.0,StutteringIsCool_62_34.wav,0.0,1.0,1,1,1,0,1
516,1.0,0.0,0.0,FluencyBank_121_80.wav,0.0,1.0,1,1,0,1,1
517,0.0,0.0,0.0,FluencyBank_098_17.wav,1.0,0.0,0,1,1,1,1
518,1.0,0.0,0.0,StutteringIsCool_82_24.wav,0.0,0.0,1,1,0,1,1
519,1.0,0.0,0.0,FluencyBank_096_83.wav,0.0,0.0,1,0,1,1,1
520,0.0,0.0,1.0,FluencyBank_063_119.wav,1.0,0.0,0,1,1,1,1
521,0.0,1.0,0.0,WomenWhoStutter_52_11.wav,0.0,1.0,1,0,1,1,1
522,0.0,1.0,0.0,FluencyBank_985_193.wav,0.0,1.0,1,1,0,1,1
523,0.0,0.0,0.0,FluencyBank_071_49.wav,0.0,1.0,0,1,1,1,1
524,0.0,0.0,0.0,FluencyBank_024_125.wav,1.0,0.0,1,1,1,0,1
525,0.0,0.0,0.0,FluencyBank_087_28.wav,0.0,1.0,1,1,1,0,1
526,0.0,0.0,0.0,FluencyBank_179_68.wav,1.0,0.0,1,1,1,0,1
527,0.0,0.0,1.0,FluencyBank_098_88.wav,0.0,0.0,1,1,1,0,1
528,0.0,0.0,0.0,FluencyBank_230_159.wav,1.0,0.0,1,1,1,0,1
529,0.0,1.0,0.0,MyStutteringLife_35_92.wav,0.0,0.0,0,1,1,1,1
530,0.0,0.0,0.0,FluencyBank_016_98.wav,0.0,1.0,1,1,1,0,1
531,0.0,0.0,1.0,FluencyBank_099_77.wav,1.0,0.0,1,1,1,1,0
532,0.0,1.0,0.0,StutteringIsCool_46_137.wav,0.0,0.0,1,1,1,0,1
533,0.0,0.0,1.0,FluencyBank_121_104.wav,1.0,0.0,1,0,1,1,1
534,0.0,1.0,1.0,StutteringIsCool_34_46.wav,0.0,1.0,1,1,0,1,1
535,0.0,0.0,1.0,FluencyBank_017_45.wav,1.0,0.0,1,0,1,1,1
536,0.0,1.0,0.0,FluencyBank_985_160.wav,0.0,0.0,1,1,1,1,0
537,0.0,0.0,0.0,FluencyBank_010_15.wav,1.0,0.0,1,1,1,1,0
538,0.0,1.0,0.0,FluencyBank_132_4.wav,0.0,0.0,1,1,1,1,0
539,0.0,0.0,1.0,FluencyBank_098_40.wav,0.0,1.0,0,1,1,1,1
540,0.0,0.0,0.0,FluencyBank_099_163.wav,0.0,0.0,1,0,1,1,1
541,0.0,0.0,0.0,FluencyBank_219_80.wav,1.0,0.0,1,1,1,1,0
542,0.0,0.0,0.0,FluencyBank_097_131.wav,1.0,0.0,0,1,1,1,1
543,0.0,1.0,0.0,HeStutters_1_212.wav,0.0,0.0,1,1,1,1,0
544,0.0,0.0,0.0,FluencyBank_173_29.wav,1.0,0.0,1,0,1,1,1
545,0.0,0.0,1.0,FluencyBank_024_157.wav,1.0,0.0,1,1,1,0,1
546,0.0,0.0,0.0,FluencyBank_118_18.wav,0.0,1.0,0,1,1,1,1
547,1.0,0.0,0.0,FluencyBank_081_111.wav,0.0,0.0,0,1,1,1,1
548,0.0,0.0,0.0,FluencyBank_109_9.wav,1.0,0.0,1,1,1,1,0
549,0.0,0.0,0.0,FluencyBank_099_140.wav,1.0,0.0,1,1,0,1,1
550,1.0,1.0,0.0,WomenWhoStutter_72_16.wav,0.0,0.0,1,0,1,1,1
551,0.0,1.0,0.0,WomenWhoStutter_19_134.wav,0.0,1.0,1,1,0,1,1
552,0.0,0.0,0.0,FluencyBank_093_59.wav,0.0,0.0,1,1,0,1,1
553,0.0,0.0,0.0,FluencyBank_107_19.wav,1.0,0.0,1,0,1,1,1
554,0.0,0.0,0.0,FluencyBank_019_50.wav,1.0,0.0,1,1,0,1,1
555,0.0,0.0,0.0,FluencyBank_063_11.wav,0.0,0.0,1,1,1,1,0
556,0.0,0.0,1.0,FluencyBank_089_130.wav,1.0,0.0,1,1,0,1,1
557,0.0,0.0,0.0,FluencyBank_098_55.wav,1.0,0.0,1,1,1,1,0
558,0.0,1.0,1.0,FluencyBank_087_52.wav,0.0,0.0,1,0,1,1,1
559,1.0,0.0,0.0,StutterTalk_43_47.wav,0.0,0.0,1,1,1,0,1
560,0.0,0.0,0.0,FluencyBank_230_13.wav,0.0,1.0,0,1,1,1,1
561,0.0,0.0,1.0,FluencyBank_121_36.wav,0.0,0.0,1,1,1,0,1
562,0.0,1.0,0.0,WomenWhoStutter_6_72.wav,0.0,1.0,1,1,0,1,1
563,0.0,1.0,1.0,StutteringIsCool_62_29.wav,1.0,0.0,1,1,0,1,1
564,0.0,0.0,0.0,FluencyBank_230_155.wav,1.0,0.0,1,1,0,1,1
565,0.0,1.0,0.0,FluencyBank_173_40.wav,0.0,1.0,1,1,0,1,1
566,0.0,0.0,0.0,FluencyBank_219_95.wav,1.0,0.0,1,1,0,1,1
567,0.0,0.0,1.0,FluencyBank_118_22.wav,1.0,0.0,0,1,1,1,1
568,0.0,0.0,1.0,FluencyBank_985_195.wav,1.0,0.0,0,1,1,1,1
569,0.0,0.0,0.0,FluencyBank_071_116.wav,1.0,0.0,1,1,0,1,1
570,1.0,0.0,1.0,FluencyBank_147_101.wav,0.0,0.0,1,1,1,1,0
571,0.0,0.0,1.0,FluencyBank_109_18.wav,1.0,0.0,1,1,1,0,1
572,1.0,0.0,0.0,FluencyBank_985_75.wav,0.0,0.0,1,1,0,1,1
573,0.0,0.0,1.0,FluencyBank_099_13.wav,1.0,0.0,1,0,1,1,1
574,0.0,0.0,0.0,FluencyBank_098_50.wav,1.0,0.0,1,1,0,1,1
575,0.0,0.0,1.0,FluencyBank_019_75.wav,0.0,1.0,0,1,1,1,1
576,0.0,0.0,1.0,FluencyBank_118_91.wav,1.0,0.0,1,1,0,1,1
577,0.0,1.0,0.0,FluencyBank_016_86.wav,0.0,0.0,1,1,1,0,1
578,0.0,1.0,0.0,FluencyBank_098_96.wav,0.0,1.0,1,1,1,1,0
579,0.0,0.0,1.0,FluencyBank_063_154.wav,0.0,0.0,0,1,1,1,1
580,0.0,0.0,0.0,FluencyBank_111_120.wav,0.0,0.0,1,0,1,1,1
581,0.0,0.0,0.0,FluencyBank_111_150.wav,0.0,1.0,0,1,1,1,1
582,0.0,0.0,0.0,FluencyBank_178_31.wav,1.0,0.0,1,1,1,0,1
583,0.0,0.0,0.0,FluencyBank_193_119.wav,0.0,1.0,1,0,1,1,1
584,0.0,0.0,0.0,FluencyBank_109_48.wav,1.0,0.0,1,1,1,0,1
585,0.0,0.0,1.0,FluencyBank_089_83.wav,1.0,0.0,1,1,0,1,1
586,0.0,0.0,0.0,FluencyBank_132_50.wav,1.0,0.0,1,1,0,1,1
587,0.0,1.0,0.0,FluencyBank_097_157.wav,0.0,0.0,1,1,1,1,0
588,0.0,0.0,0.0,FluencyBank_046_86.wav,1.0,0.0,1,1,1,1,0
589,0.0,0.0,1.0,FluencyBank_218_12.wav,0.0,1.0,1,1,1,1,0
590,0.0,0.0,0.0,FluencyBank_193_95.wav,0.0,1.0,1,1,1,1,0
591,0.0,0.0,0.0,FluencyBank_121_139.wav,1.0,0.0,1,0,1,1,1
592,0.0,1.0,0.0,HeStutters_18_64.wav,0.0,1.0,1,1,1,0,1
593,0.0,0.0,0.0,FluencyBank_121_99.wav,1.0,0.0,1,1,1,1,0
594,0.0,1.0,0.0,WomenWhoStutter_17_7.wav,0.0,1.0,1,0,1,1,1
595,1.0,0.0,0.0,WomenWhoStutter_50_299.wav,0.0,0.0,1,0,1,1,1
596,0.0,0.0,0.0,FluencyBank_031_7.wav,1.0,0.0,1,1,1,1,0
597,1.0,0.0,0.0,FluencyBank_024_119.wav,0.0,0.0,0,1,1,1,1
598,0.0,0.0,0.0,FluencyBank_219_5.wav,1.0,0.0,0,1,1,1,1
599,1.0,0.0,0.0,FluencyBank_024_66.wav,0.0,0.0,1,1,1,1,0
600,0.0,0.0,0.0,FluencyBank_132_31.wav,1.0,0.0,1,1,0,1,1
